Время,Цена,Изменение,Изменение в процентах,Название|Запись от 2024/03/27 23:38:33|:,2852₽,604₽,26.87%,Варьеганнефтегаз|Запись от 2024/03/29 11:59:54|:,12.394₽,3.924₽,46.33%,Варьеганнефтегаз|Запись от 2024/03/30 17:49:20|:,19760₽,6500₽,49.02%,Варьеганнефтегаз
|Запись от 2024/04/09 22:38:50|:,270.3₽,112.5₽,71.29%,Варьеганнефтегаз
|Запись от 2024/04/15 16:51:38|:,23540₽,10000₽,73.86%,Варьеганнефтегаз
|Запись от 2024/05/03 01:37:59|:,871₽,268₽,44.44%,Варьеганнефтегаз
|Запись от 2024/07/01 12:17:07|:,2.154₽,0.284₽,15.19%,Варьеганнефтегаз
