Время,Цена,Изменение,Изменение в процентах,Название|Запись от 2024/03/27 23:38:33|:,13.48₽,2.18₽,19.29%,Волгоградэнергосбыт—привилегированные|Запись от 2024/03/29 11:59:54|:,4182₽,785₽,23.11%,Волгоградэнергосбыт—привилегированные|Запись от 2024/03/30 17:49:20|:,2848₽,524₽,22.55%,Волгоградэнергосбыт—привилегированные
|Запись от 2024/04/09 22:38:50|:,31600₽,7690₽,32.16%,Волгоградэнергосбыт—привилегированные
|Запись от 2024/04/15 16:51:38|:,2.626₽,0.726₽,38.21%,Волгоградэнергосбыт—привилегированные
|Запись от 2024/05/03 01:37:59|:,3825₽,635₽,19.91%,Волгоградэнергосбыт—привилегированные
|Запись от 2024/07/01 12:17:07|:,190.7₽,18.05₽,10.46%,Волгоградэнергосбыт—привилегированные
