Время,Цена,Изменение,Изменение в процентах,Название|Запись от 2024/03/27 23:38:33|:,330.9₽,64.85₽,24.38%,ВУШХолдинг|Запись от 2024/03/29 11:59:54|:,18000₽,4580₽,34.13%,ВУШХолдинг|Запись от 2024/03/30 17:49:20|:,196.8₽,40.2₽,25.67%,ВУШХолдинг
|Запись от 2024/04/09 22:38:50|:,1761₽,601₽,51.81%,ВУШХолдинг
|Запись от 2024/04/15 16:51:38|:,264₽,88.1₽,50.09%,ВУШХолдинг
|Запись от 2024/05/03 01:37:59|:,3920₽,960₽,32.43%,ВУШХолдинг
|Запись от 2024/07/01 12:17:07|:,59.2₽,7₽,13.41%,ВУШХолдинг
