Время,Цена,Изменение,Изменение в процентах,Название|Запись от 2024/03/27 23:38:33|:,183.2₽,28.8₽,18.65%,РуссНефть|Запись от 2024/03/29 11:59:54|:,855.8₽,155.8₽,22.26%,РуссНефть|Запись от 2024/03/30 17:49:20|:,694.9₽,122.05₽,21.31%,РуссНефть
|Запись от 2024/04/09 22:38:50|:,24.127₽,5.52₽,29.67%,РуссНефть
|Запись от 2024/04/15 16:51:38|:,0.02052₽,0.005₽,35.80%,РуссНефть
|Запись от 2024/05/03 01:37:59|:,0.2399₽,0.039₽,19.47%,РуссНефть
|Запись от 2024/07/01 12:17:07|:,0.585₽,0.055₽,10.38%,РуссНефть
