Время,Цена,Изменение,Изменение в процентах,Название|Запись от 2024/03/27 23:38:33|:,713₽,145.85₽,25.72%,ГруппаАстра|Запись от 2024/03/29 11:59:54|:,16.26₽,5.06₽,45.18%,ГруппаАстра|Запись от 2024/03/30 17:49:20|:,1514₽,354₽,30.52%,ГруппаАстра
|Запись от 2024/04/09 22:38:50|:,22020₽,8420₽,61.91%,ГруппаАстра
|Запись от 2024/04/15 16:51:38|:,1970₽,792₽,67.23%,ГруппаАстра
|Запись от 2024/05/03 01:37:59|:,0.575₽,0.16₽,38.62%,ГруппаАстра
|Запись от 2024/07/01 12:17:07|:,62.72₽,7.49₽,13.56%,ГруппаАстра
